Region,Region.1,Fuel,Value,,Unit,Source,Updated at,Updated by
SE,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SE,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SI,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
SK,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
TR,UK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,AT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,BE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,BG,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,CH,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,CZ,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,DE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,DK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,EE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,ES,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,FI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,FR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,GR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,HR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,HU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,IE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,IT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,LT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,LU,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,LV,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,NL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,NO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,NONEU_Balkan,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,PL,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,PT,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,RO,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,SE,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,SI,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,SK,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
UK,TR,ETS,1,,km,Own calulation of distance - see txt.file for more Info,05.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
BE,NO,Power,0,,km,Own calulation of distance - see txt.file for more Info,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,NO,Power,0,,km,Own calulation of distance - see txt.file for more Info,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,BE,Power,0,,km,Own calulation of distance - see txt.file for more Info,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,FR,Power,0,,km,Own calulation of distance - see txt.file for more Info,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Africa,Asia-Rest,Air,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Central & South America,Air,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,China,Air,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Europe,Air,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,FSU,Air,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,India,Air,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Japan + Republic of Korea,Air,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Middle East,Air,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,North America,Air,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Oceania,Air,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Africa,Air,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Central & South America,Air,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,China,Air,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Europe,Air,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,FSU,Air,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,India,Air,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Japan + Republic of Korea,Air,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Middle East,Air,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,North America,Air,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Oceania,Air,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Africa,Air,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Asia-Rest,Air,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,China,Air,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Europe,Air,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,FSU,Air,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,India,Air,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Japan + Republic of Korea,Air,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Middle East,Air,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,North America,Air,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Oceania,Air,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Africa,Air,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Asia-Rest,Air,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Central & South America,Air,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Europe,Air,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,FSU,Air,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,India,Air,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Japan + Republic of Korea,Air,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Middle East,Air,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,North America,Air,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Oceania,Air,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Africa,Air,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Asia-Rest,Air,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Central & South America,Air,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,China,Air,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
