Source: ERA5 reanalysis data using Atlite (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); 19.04.2024; Konstantin Loeffler <kl@wip.tu-berlin.de>
HOUR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,NONEU_Balkan,SE,SI,SK,TR,UK,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
5382,0.597973714,0.51625659,0.44796199,0.60027141,0.53267495,0.553315942,0.527378131,0.521823999,0.470871009,0.604760637,0.463968027,0.298767157,0.291916387,0.280870346,0.744157043,0.387026536,0.544712268,0.618642816,0.49155256,0.409974158,0.803943208,0.538329629,0.635525438,0.403448762,0.382911556,0.712838917,0.436838655,0.526700026,0.359163616,0.631988301,1.185198065334602,0.40055781671159024,0.3158279272151899,0.5888660561660563,0.2685203921568628,0.3915625899280576,0.20583052884615383,1.4397678598922248,0.3059688356164383,0.5785474458874459,1.0112035773026316
5383,0.460142561,0.494250053,0.314974554,0.539755455,0.309925611,0.396173573,0.493604192,0.47649348,0.459182142,0.56319642,0.441113257,0.228771896,0.231127063,0.201001015,0.741103573,0.331506897,0.544057404,0.606880946,0.475199391,0.398160269,0.758637544,0.349751954,0.655171908,0.272118255,0.314761278,0.659311401,0.304162279,0.336107086,0.313246748,0.618034891,1.0908872502378688,0.40401516172506735,0.3131085443037975,0.5545630647130647,0.263396274509804,0.3822328537170264,0.2064875,1.474488337182448,0.2929857876712329,0.5826883694083694,1.01756953125
5384,0.330662415,0.452096489,0.274339763,0.452293931,0.201559484,0.271259498,0.458654721,0.440853494,0.375493486,0.53903344,0.391437525,0.210656718,0.2,0.2,0.700706239,0.287137454,0.530184984,0.549267721,0.455140744,0.372914295,0.713284229,0.227836793,0.604109118,0.219417989,0.254676631,0.606678465,0.207390777,0.224140559,0.249284869,0.583895031,0.8944196955280684,0.4131033692722372,0.3113408227848101,0.5245193528693529,0.26083549019607843,0.3790669064748201,0.20715096153846155,1.4949209776751349,0.2857035958904109,0.5855086291486292,1.0541715460526315
5385,0.26246648,0.409118029,0.20099529,0.40269149,0.2,0.254194455,0.432242928,0.3731386,0.28991851,0.51426443,0.338539435,0.2,0.2,0.2,0.623836565,0.262382065,0.421272675,0.518367894,0.377989824,0.33169789,0.664870764,0.204411314,0.415152205,0.20083124,0.2,0.564083473,0.2,0.20077766,0.213386144,0.54119513,0.6450449730415477,0.4125107142857143,0.30059129746835445,0.5005397435897436,0.24123647058823533,0.3652263788968825,0.20794375000000004,1.5342461123941495,0.2671527397260274,0.5981456277056277,1.1346004523026316
5386,0.231225332,0.385839195,0.200297657,0.386861665,0.2,0.24106408,0.392794786,0.339686276,0.252638048,0.501131,0.289477617,0.2,0.2,0.2,0.56883023,0.246521305,0.393193721,0.523551091,0.344974696,0.277271505,0.624365943,0.200066164,0.293724399,0.2,0.2,0.524728074,0.2,0.2,0.205988895,0.492713549,0.6070210910244211,0.4254021563342318,0.3018583860759494,0.486480341880342,0.23929705882352945,0.3632654676258992,0.20886538461538465,1.5564487682832948,0.2666989726027398,0.6005874747474746,1.188822039473684
5387,0.214092324,0.329592499,0.2,0.369211759,0.2,0.24489655,0.34960152,0.284200683,0.231653073,0.498253523,0.251169801,0.2,0.2,0.2,0.53376863,0.233422667,0.352899552,0.305657473,0.247202539,0.218202061,0.599077531,0.2,0.227219828,0.2,0.2,0.487513991,0.2,0.2,0.203402644,0.433442362,0.5450801776086267,0.4499006738544474,0.32768821202531645,0.4749040903540904,0.23683980392156867,0.3567383693045564,0.21005721153846155,1.475582063125481,0.2668558219178082,0.5994783261183261,1.470646175986842
5388,0.214440283,0.304300361,0.2,0.37634564,0.2,0.23213387,0.324689284,0.274769429,0.22158744,0.491503417,0.234354435,0.2,0.2,0.2,0.489502732,0.230082195,0.352752542,0.279143428,0.256318183,0.224114294,0.577445861,0.2,0.212105897,0.2,0.2,0.463692911,0.2,0.2,0.203674524,0.396750538,0.5362443070091976,0.4663731132075472,0.33450142405063293,0.467373137973138,0.2373976470588236,0.366137170263789,0.21019230769230768,1.4608795612009238,0.26958339041095886,0.5991087445887445,1.6183804276315787
5389,0.217963364,0.288389662,0.2,0.391561798,0.2,0.217812653,0.31450134,0.256052764,0.211131127,0.48869157,0.228164068,0.2,0.2,0.2,0.439173786,0.233703865,0.342225718,0.237279146,0.250324277,0.242866331,0.560215719,0.2,0.207204525,0.2,0.2,0.44693564,0.2,0.2,0.203908748,0.380821182,0.5321499841420869,0.4698305929919137,0.3420826740506329,0.4611460927960928,0.2395166666666667,0.3732537170263789,0.21013701923076925,1.427775596612779,0.2701044520547945,0.5951959018759019,1.7119138980263158
5390,0.22544052,0.304845631,0.2,0.396415348,0.2,0.212312781,0.300507987,0.265381387,0.206089103,0.490263896,0.22072849,0.2,0.2,0.2,0.411968442,0.234798742,0.326468894,0.204585136,0.249173718,0.238974199,0.548732769,0.2,0.20577837399999999,0.2,0.2,0.439370452,0.2,0.2,0.204033015,0.365470711,0.5264865207738662,0.4747944070080863,0.34881424050632914,0.4573200854700855,0.2420035294117648,0.3783808153477218,0.21002620192307692,1.3475605080831408,0.27410342465753423,0.5914899855699856,1.8557387335526316
5391,0.233748032,0.307096617,0.2,0.402886747,0.2,0.209315679,0.294253554,0.267331378,0.204152797,0.497049843,0.215975466,0.2,0.2,0.2,0.399980284,0.241631253,0.306016652,0.270371864,0.242587612,0.242802872,0.545039336,0.2,0.205483308,0.2,0.2,0.441909188,0.2,0.2,0.207886784,0.356182767,0.5353897557881383,0.502182614555256,0.3926119462025317,0.45565750915750913,0.2790949019607844,0.3991549160671463,0.2113721153846154,1.1767439568899154,0.29603801369863014,0.5695399711399711,1.939332689144737
5392,0.251185503,0.294485501,0.2,0.396729155,0.2,0.211221916,0.293711001,0.263085693,0.203825256,0.513628146,0.220363436,0.2,0.2,0.2,0.365175752,0.241914446,0.301512793,0.305059411,0.244689921,0.26321541,0.546821485,0.2,0.205425934,0.2,0.2,0.449329755,0.2,0.2,0.214856255,0.352058931,0.546595337773549,0.542783153638814,0.41379770569620256,0.4574249694749696,0.2858839215686275,0.42676498800959234,0.21155625,1.087526674364896,0.3164044520547945,0.5619107647907647,2.0078394736842107
5393,0.268978842,0.283622045,0.2,0.404302366,0.2,0.216328543,0.303235824,0.27391597,0.20659291,0.52146743,0.229030499,0.2,0.2,0.2,0.378179643,0.253128459,0.298443398,0.290905297,0.252794596,0.287171058,0.555939037,0.2,0.205647233,0.2,0.2,0.463484227,0.2,0.2,0.221974093,0.361253738,0.5588301617507135,0.5467097035040431,0.4188899525316456,0.4601006715506717,0.29475882352941185,0.430337170263789,0.21320264423076923,1.06096143187067,0.32301917808219177,0.555523924963925,2.086646546052632
5394,0.295953543,0.305013406,0.203971857,0.437273031,0.2,0.229959916,0.314471198,0.360866086,0.211099556,0.547978192,0.241957443,0.2,0.2,0.2,0.393133491,0.265906013,0.387883533,0.291503358,0.382135222,0.289095971,0.570742788,0.2,0.20655702,0.2,0.2,0.485932747,0.2,0.2,0.278495041,0.373570797,0.6574462416745958,0.5774070080862533,0.4483939873417722,0.4721208180708181,0.34804725490196087,0.4466990407673861,0.2141365384615385,1.0108100461893763,0.34514366438356164,0.5309521789321789,2.1595429276315787
5395,0.334134093,0.347698259,0.210408683,0.49234269,0.202442892,0.255405293,0.332827582,0.419943765,0.220882373,0.580228081,0.257487342,0.200360192,0.2,0.2,0.417661563,0.28083543,0.410857223,0.377026105,0.44647348,0.326769267,0.603722556,0.200780279,0.208327415,0.210513918,0.202021378,0.528982318,0.2,0.2,0.312535792,0.396402347,0.6890287345385347,0.5824452156334232,0.452978006329114,0.4852571428571429,0.35108921568627455,0.4539407673860911,0.21698100961538463,1.002628675904542,0.35008407534246566,0.5265804617604618,2.217121875
5396,0.36967332,0.408600722,0.221710336,0.555334234,0.210961462,0.309106526,0.352442389,0.482116582,0.241847617,0.605509097,0.296767721,0.201378666,0.2,0.2,0.465695705,0.293567115,0.440767123,0.459359192,0.489763272,0.380994699,0.659159309,0.206298129,0.220777556,0.235697955,0.207508924,0.600546063,0.202646375,0.217323623,0.322640546,0.435416874,0.7126372026641293,0.5877301886792453,0.4561648734177215,0.5027921245421246,0.3563980392156864,0.4496124700239808,0.21789687500000005,1.002169130100077,0.3564974315068493,0.523456911976912,2.296097080592105
5397,0.395493431,0.460653033,0.300952133,0.585906019,0.228593549,0.378060988,0.382222533,0.602200325,0.26349162,0.632344285,0.352190998,0.21161309,0.205446062,0.2,0.518695653,0.308101657,0.580208557,0.536110375,0.655989473,0.414913358,0.71086975,0.222203727,0.301314149,0.271637297,0.27681901,0.662616208,0.212778893,0.242945045,0.383676512,0.498536784,0.7912814145258482,0.6190450808625337,0.4878626582278481,0.5316512210012211,0.3999237254901961,0.453100959232614,0.22003413461538465,1.021879445727483,0.4056424657534247,0.513329898989899,2.350500123355263
5398,0.420973492,0.495144855,0.326225047,0.608841831,0.251034798,0.395698125,0.416177323,0.645299969,0.289121362,0.65322158,0.405074449,0.222002769,0.209295865,0.200052964,0.535944305,0.320506275,0.605512136,0.589337819,0.685189144,0.430534767,0.746294969,0.239287729,0.363753368,0.300091847,0.284374326,0.699647692,0.227298194,0.266696774,0.441544811,0.541523261,0.8611959403742466,0.6290470350404312,0.48961835443037977,0.5485003663003662,0.4049588235294119,0.4552717026378897,0.2165817307692308,1.0452455350269438,0.40953544520547946,0.5128345454545454,2.3598947779605264
5399,0.456670883,0.524533509,0.445110997,0.625564262,0.288444391,0.425533624,0.437321829,0.730818651,0.319448486,0.669652332,0.451138065,0.297015878,0.244366629,0.200047667,0.565143495,0.339276735,0.682541044,0.610668667,0.777864154,0.445743694,0.771698696,0.261639754,0.479894578,0.347419905,0.365925349,0.734581209,0.306260306,0.299780426,0.573332129,0.578005884,0.9674071043450682,0.5768391509433962,0.471885996835443,0.5764205128205129,0.438543137254902,0.4821812949640288,0.21371201923076924,1.16421181678214,0.4459489726027397,0.5143233766233766,1.9781009868421051
5400,0.477137176,0.54440091,0.482001825,0.641170935,0.323785189,0.444391597,0.444804542,0.757529735,0.356500063,0.682687551,0.48372121,0.31016289,0.244948794,0.202155625,0.588574325,0.352957712,0.670855958,0.619041523,0.781049342,0.45087327,0.78970698,0.275124662,0.564365383,0.38497090899999997,0.370418774,0.751117136,0.326477659,0.327751375,0.596570728,0.600218429,1.0269374246749128,0.5603419811320755,0.47190395569620247,0.5874676434676435,0.44125509803921575,0.4868040767386091,0.2114701923076923,1.199638991531948,0.4546188356164383,0.5162914574314574,1.7009587993421051
5401,0.491680264,0.563890817,0.518925209,0.646645125,0.364696861,0.465222459,0.457449047,0.779590011,0.381184014,0.696272478,0.507624482,0.328725203,0.246197633,0.206424503,0.590706111,0.360851197,0.680416078,0.631002747,0.794124264,0.448366652,0.800575708,0.299275664,0.638312171,0.41938752,0.375342985,0.765136193,0.343238035,0.355416224,0.617421903,0.615825386,1.0973892800507454,0.5283357816711589,0.4646867879746836,0.5972485958485959,0.4449996078431373,0.479926618705036,0.21024711538461544,1.2202698614318708,0.4589320205479452,0.5190156132756134,1.488460115131579
5402,0.517207774,0.572223661,0.573540564,0.649964507,0.396765446,0.483944907,0.46631075,0.802817041,0.412296447,0.705832103,0.534622023,0.33456901,0.250150723,0.214692144,0.587238825,0.376979195,0.68665733,0.657118084,0.800875339,0.440571813,0.810617214,0.328659326,0.68717836,0.46416378,0.385058856,0.771355291,0.357590448,0.392917648,0.637567394,0.635026012,1.1705834760545513,0.4865991913746631,0.45965783227848106,0.6061177045177045,0.4355905882352942,0.4855997601918466,0.20925841346153848,1.2466605850654349,0.4682797945205479,0.5216524386724387,1.214576069078947
5403,0.530307625,0.574698348,0.671455668,0.654329912,0.419968409,0.503919295,0.481961904,0.820140084,0.457878556,0.717830742,0.552241606,0.406135453,0.271981921,0.226127017,0.589050842,0.395456491,0.689806913,0.690410156,0.801983599,0.43689121,0.816037044,0.352591302,0.763747956,0.506958131,0.437402618,0.784671956,0.362716309,0.415800714,0.714898095,0.651138777,1.2640279099270535,0.4217224393530997,0.3784556170886076,0.6233597069597069,0.3043090196078432,0.4622760191846524,0.20873653846153847,1.2945568129330254,0.4213368150684931,0.5435232323232323,1.0245192023026315
5404,0.536816033,0.570517944,0.669786,0.65997844,0.439155473,0.520946569,0.483808092,0.828707076,0.488948895,0.717779541,0.563138336,0.391199902,0.241512141,0.237832005,0.584624252,0.395077572,0.681841631,0.703567501,0.801340639,0.434426898,0.817498025,0.379224595,0.792025103,0.534940798,0.433585195,0.786540525,0.346814217,0.44784197,0.645790827,0.66418374,1.2425208690136378,0.4110783018867924,0.37270340189873424,0.6247669108669108,0.2862364705882353,0.4490520383693046,0.20908677884615384,1.354399114703618,0.4001304794520548,0.5499053391053391,0.9691029194078948
5405,0.541525336,0.557906828,0.68232944,0.660738551,0.446434569,0.531103169,0.487274404,0.766220965,0.51892217,0.699370117,0.573518135,0.393870291,0.237709287,0.245432303,0.577457691,0.397022026,0.676624996,0.70137461,0.775753386,0.438731511,0.812203517,0.383611953,0.800180396,0.557687377,0.437336343,0.771697472,0.34235591,0.445815089,0.594078619,0.665651011,1.2503590548683792,0.4101644204851752,0.3683714398734177,0.6193371184371185,0.2766988235294118,0.43652901678657074,0.2096632211538461,1.3790844495765973,0.3691554794520548,0.5546459163059163,0.9433115542763156
5406,0.527488369,0.548609276,0.446287671,0.662781783,0.423488516,0.525075639,0.478827152,0.550150172,0.53679222,0.656340165,0.590250242,0.253662412,0.227746749,0.207446703,0.572849273,0.395247088,0.503166285,0.711342297,0.547083964,0.433612512,0.785698574,0.300820251,0.795787193,0.412076962,0.319645723,0.72968787,0.321542527,0.351676837,0.337862823,0.662386905,1.1492145575642243,0.3568454851752021,0.32637658227848104,0.575717094017094,0.235261568627451,0.3778064748201439,0.21013076923076923,1.4214932640492686,0.31256746575342464,0.5755546608946609,0.9309056743421054
5407,0.502253461,0.516046871,0.285567002,0.636979867,0.36372331,0.469872522,0.450961014,0.458549249,0.529053574,0.60773167,0.534757432,0.214829978,0.214309998,0.2,0.556917312,0.345804117,0.444616118,0.653928425,0.505092782,0.395812298,0.737150733,0.256469836,0.78030443,0.261620671,0.261363749,0.673199262,0.298726482,0.237625518,0.294939648,0.629241465,1.047176974310181,0.35570943396226423,0.323176503164557,0.5486985347985348,0.23319019607843144,0.3671323741007194,0.21188221153846157,1.4592238645111626,0.3020592465753425,0.5807218181818182,0.953929646381579
